fecha,blockchain,token,nombre,precio,ranking,categoria
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",520,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",527,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",529,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",548,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",569,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",581,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",589,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",620,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",627,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",629,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",648,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",669,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",681,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",689,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",720,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",727,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",729,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",748,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",769,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",781,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",789,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",820,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",827,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",829,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",848,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",869,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",881,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",889,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",920,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",927,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",929,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",948,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",969,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",981,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",989,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1020,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1027,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1029,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1048,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1069,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1081,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1089,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1120,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1127,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1129,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1148,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1169,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1181,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1189,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1220,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1227,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1229,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1248,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1269,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1281,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1289,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1320,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1327,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1329,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1348,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1369,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1381,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1389,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1420,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1427,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1429,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1448,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1469,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1481,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1489,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1520,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1527,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1529,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1548,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1569,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1581,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1589,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1620,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1627,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1629,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1648,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1669,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1681,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1689,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1720,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1727,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1729,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1748,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1769,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1781,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1789,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1820,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1827,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1829,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1848,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1869,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1881,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1889,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",1920,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",1927,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",1929,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",1948,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",1969,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",1981,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",1989,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2020,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2027,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2029,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2048,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2069,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2081,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2089,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2120,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2127,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2129,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2148,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2169,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2181,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2189,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2220,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2227,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2229,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2248,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2269,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2281,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2289,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2320,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2327,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2329,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2348,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2369,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2381,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2389,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2420,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2427,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2429,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2448,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2469,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2481,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2489,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2520,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2527,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2529,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2548,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2569,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2581,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2589,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2620,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2627,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2629,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2648,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2669,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2681,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2689,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2720,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2727,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2729,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2748,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2769,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2781,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2789,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2820,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2827,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2829,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2848,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2869,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2881,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2889,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",2920,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",2927,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",2929,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",2948,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",2969,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",2981,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",2989,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3020,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3027,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3029,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3048,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3069,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3081,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3089,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3120,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3127,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3129,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3148,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3169,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3181,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3189,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3220,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3227,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3229,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3248,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3269,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3281,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3289,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3320,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3327,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3329,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3348,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3369,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3381,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3389,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3420,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3427,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3429,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3448,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3469,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3481,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3489,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3520,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3527,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3529,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3548,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3569,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3581,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3589,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3620,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3627,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3629,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3648,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3669,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3681,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3689,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3720,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3727,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3729,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3748,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3769,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3781,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3789,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3820,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3827,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3829,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3848,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3869,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3881,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3889,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",3920,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",3927,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",3929,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",3948,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",3969,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",3981,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",3989,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4020,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4027,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4029,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4048,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4069,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4081,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4089,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4120,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4127,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4129,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4148,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4169,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4181,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4189,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4220,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4227,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4229,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4248,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4269,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4281,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4289,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4320,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4327,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4329,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4348,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4369,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4381,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4389,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4420,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4427,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4429,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4448,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4469,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4481,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4489,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4520,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4527,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4529,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4548,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4569,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4581,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4589,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4620,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4627,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4629,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4648,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4669,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4681,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4689,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4720,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4727,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4729,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4748,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4769,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4781,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4789,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4820,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4827,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4829,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4848,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4869,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4881,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4889,ia
2024-05-01,ethereum-ecosystem,RNDR,Render,"$7,28",4920,ia
2024-05-01,ethereum-ecosystem,GRT,The Graph,"$0,2343",4927,ia
2024-05-01,ethereum-ecosystem,FET,Fetch.ai,"$2,00",4929,ia
2024-05-01,ethereum-ecosystem,AGIX,SingularityNET,"$0,8162",4948,ia
2024-05-01,ethereum-ecosystem,AIOZ,AIOZ Network,"$0,5932",4969,ia
2024-05-01,ethereum-ecosystem,OCEAN,Ocean Protocol,"$0,8377",4981,ia
2024-05-01,ethereum-ecosystem,GLM,Golem,"$0,4705",4989,ia
2024-05-01,ethereum-ecosystem,IMX,Immutable,"$1,94",21,game
2024-05-01,ethereum-ecosystem,FLOKI,FLOKI,"$0,0001565",34,game
2024-05-01,ethereum-ecosystem,GALA,GALA,"$0,04098",39,game
2024-05-01,ethereum-ecosystem,BEAM,Beam,"$0,02316",41,game
2024-05-01,ethereum-ecosystem,AXS,Axie Infinity,"$6,72",52,game
2024-05-01,ethereum-ecosystem,SAND,The Sandbox,"$0,4173",53,game
2024-05-01,ethereum-ecosystem,APE,ApeCoin,"$1,17",62,game
2024-05-01,ethereum-ecosystem,ILV,Illuvium,"$92,01",75,game
2024-05-01,ethereum-ecosystem,PRIME,Echelon Prime,"$14,58",76,game
2024-05-01,ethereum-ecosystem,ENJ,Enjin Coin,"$0,2850",99,game
2024-05-01,ethereum-ecosystem,GMT,GMT,"$0,2124",100,game
2024-05-01,ethereum-ecosystem,IMX,Immutable,"$1,94",121,game
2024-05-01,ethereum-ecosystem,FLOKI,FLOKI,"$0,0001565",134,game
2024-05-01,ethereum-ecosystem,GALA,GALA,"$0,04098",139,game
2024-05-01,ethereum-ecosystem,BEAM,Beam,"$0,02316",141,game
2024-05-01,ethereum-ecosystem,AXS,Axie Infinity,"$6,72",152,game
2024-05-01,ethereum-ecosystem,SAND,The Sandbox,"$0,4173",153,game
2024-05-01,ethereum-ecosystem,APE,ApeCoin,"$1,17",162,game
2024-05-01,ethereum-ecosystem,ILV,Illuvium,"$92,01",175,game
2024-05-01,ethereum-ecosystem,PRIME,Echelon Prime,"$14,58",176,game
2024-05-01,ethereum-ecosystem,ENJ,Enjin Coin,"$0,2850",199,game
2024-05-01,ethereum-ecosystem,GMT,GMT,"$0,2124",200,game
